"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"제주특별자치도 서귀포시 동홍동","1674","1674","0000","주공5차(동홍5차)","39.66","202211","1","16,300","1","1999","중산간동로 8002","","중개거래","제주 서귀포시"
"제주특별자치도 서귀포시 동홍동","1674","1674","0000","주공5차(동홍5차)","49.87","202211","20","18,550","5","1999","중산간동로 8002","","중개거래","제주 서귀포시"
"제주특별자치도 서귀포시 동홍동","440","0440","0000","휴마루","84.62","202211","3","36,000","6","2015","문부로11번길 21","","중개거래","제주 서귀포시"
"제주특별자치도 서귀포시 보목동","875","0875","0000","로얄하이츠맨션","35.28","202211","3","3,500","5","1990","마소물로8번길 10-1","","직거래","-"
"제주특별자치도 서귀포시 서귀동","321-6","0321","0006","계림파인파크","70.6","202211","10","23,000","4","2012","중앙로59번길 28","","직거래","-"
"제주특별자치도 서귀포시 서귀동","309-32","0309","0032","기산베스트빌","84.71","202211","26","26,500","8","2011","서문로41번길 15","","중개거래","제주 서귀포시"
"제주특별자치도 서귀포시 서귀동","307-17","0307","0017","태흥엘리시안","82.766","202211","27","24,600","6","2014","천지로 31-1","","중개거래","제주 서귀포시"
"제주특별자치도 서귀포시 서홍동","367-2","0367","0002","서홍예가","83.58","202211","18","23,500","2","2017","솜반천로46번길 13","","중개거래","제주 서귀포시"
"제주특별자치도 서귀포시 서홍동","349-1","0349","0001","형남4차","72.8771","202211","15","29,000","6","2015","홍중로 59","","중개거래","제주 서귀포시"
"제주특별자치도 서귀포시 중문동","1789","1789","0000","중문푸른마을","51.88","202211","22","23,230","3","2003","천제연로 239","","직거래","-"
"제주특별자치도 서귀포시 표선면 표선리","1608-4","1608","0004","다움채","80.9348","202211","1","31,500","4","2017","표선관정로 70-11","","중개거래","제주 제주시"
"제주특별자치도 서귀포시 표선면 표선리","507-2","0507","0002","표선해비치오션뷰아파트","79.31","202211","15","33,000","6","2016","표선중앙로43번길 25-6","","중개거래","제주 제주시"
"제주특별자치도 제주시 건입동","666","0666","0000","한도맨션","52.68","202211","14","10,700","2","1991","임항로 235","","중개거래","제주 제주시"
"제주특별자치도 제주시 노형동","1063-4","1063","0004","노블레스","84.1587","202211","9","45,000","6","2007","수덕9길 11","","중개거래","제주 제주시"
"제주특별자치도 제주시 노형동","1061-1","1061","0001","노형영진1차","59.86","202211","16","19,500","6","1995","정존13길 23","","중개거래","제주 제주시"
"제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202211","2","32,000","5","2001","과원로 11","","중개거래","제주 제주시"
"제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202211","24","32,000","10","2001","과원로 11","","중개거래","제주 제주시"
"제주특별자치도 제주시 노형동","2512-3","2512","0003","탐라빌","59.58","202211","1","24,000","1","2001","수덕9길 72","","중개거래","제주 제주시"
"제주특별자치도 제주시 노형동","904-7","0904","0007","해한아모르빌2차","83.48","202211","7","32,800","8","2004","원노형3길 38","","중개거래","제주 제주시"
"제주특별자치도 제주시 도남동","800","0800","0000","도남1차e-편한세상","120.362","202211","3","75,000","4","2005","오남로 7-13","","직거래","-"
"제주특별자치도 제주시 도남동","923-13","0923","0013","성환","48.97","202211","22","12,300","3","1991","신성로 91","","중개거래","제주 제주시"
"제주특별자치도 제주시 봉개동","1965-1","1965","0001","봉개갤럭시타운2차","65.0266","202211","18","23,500","6","2016","봉개4길 21","","직거래","-"
"제주특별자치도 제주시 삼도이동","599-1","0599","0001","모다세인트빌","78.68","202211","8","26,500","4","2020","서사로 69","","중개거래","제주 제주시"
"제주특별자치도 제주시 삼도이동","599-3","0599","0003","수미안아파트","80.47","202211","22","42,000","7","2019","서사로 73","","직거래","-"
"제주특별자치도 제주시 삼양이동","2318","2318","0000","제주삼화사랑으로부영3차","84.3616","202211","23","54,500","11","2013","화삼로 167","","중개거래","제주 제주시"
"제주특별자치도 제주시 연동","1399","1399","0000","대림이편한세상1차","84.991","202211","11","81,000","9","2001","국기로 14","","중개거래","제주 제주시"
"제주특별자치도 제주시 연동","1399","1399","0000","대림이편한세상1차","84.991","202211","11","81,000","9","2001","국기로 14","20221129","중개거래","제주 제주시"
"제주특별자치도 제주시 연동","1952-4","1952","0004","동남","84.74","202211","7","22,500","3","1991","남녕로6길 5","","중개거래","제주 제주시"
"제주특별자치도 제주시 연동","279-2","0279","0002","벽강하이본타워","40.06","202211","13","10,700","12","2003","신대로22길 40","","중개거래","제주 제주시"
"제주특별자치도 제주시 연동","2331-6","2331","0006","신동부삼무3차","28.21","202211","17","6,500","6","2005","성신로1길 34","20221124","중개거래","제주 제주시"
"제주특별자치도 제주시 연동","2331-6","2331","0006","신동부삼무3차","28.21","202211","17","6,300","6","2005","성신로1길 34","","중개거래","제주 제주시"
"제주특별자치도 제주시 연동","253-36","0253","0036","연동백강스위트엠I","66.714","202211","16","45,000","4","2021","연동4길 12-12","","직거래","-"
"제주특별자치도 제주시 연동","2332-4","2332","0004","연동엘리시아","84.919","202211","6","34,500","12","2011","도령로15길 6","","중개거래","제주 제주시"
"제주특별자치도 제주시 연동","2332-4","2332","0004","연동엘리시아","74.0396","202211","15","28,500","8","2011","도령로15길 6","","중개거래","제주 제주시"
"제주특별자치도 제주시 연동","293-69","0293","0069","연동한양아트빌","80.25","202211","5","25,000","3","2003","신대로14길 25","","직거래","-"
"제주특별자치도 제주시 연동","293-73","0293","0073","제동골든빌","25.478","202211","11","6,100","5","2003","신대로14길 21","","직거래","-"
"제주특별자치도 제주시 연동","2325-6","2325","0006","타워프로빌","84.94","202211","23","54,000","17","2010","도령로 95","","중개거래","제주 제주시"
"제주특별자치도 제주시 오라이동","1365","1365","0000","헤르지아","84.57","202211","14","42,000","6","2015","연사3길 9","","중개거래","제주 제주시"
"제주특별자치도 제주시 외도일동","442-7","0442","0007","더펠리스3차","81.15","202211","1","29,000","6","2017","우령6길 3-6","","중개거래","제주 제주시"
"제주특별자치도 제주시 외도일동","560-2","0560","0002","부영(2차)","84.9873","202211","4","42,000","10","2001","우평로 318","","중개거래","제주 제주시"
"제주특별자치도 제주시 외도일동","560-1","0560","0001","외도부영1차","59.933","202211","11","27,000","9","2000","우정로11길 22","","중개거래","제주 제주시"
"제주특별자치도 제주시 외도일동","560-1","0560","0001","외도부영1차","59.933","202211","15","27,000","1","2000","우정로11길 22","","중개거래","제주 서귀포시, 제주 제주시"
"제주특별자치도 제주시 용담이동","619","0619","0000","용두암현대3","84.75","202211","12","23,000","1","1992","성화로6길 46","","중개거래","제주 제주시"
"제주특별자치도 제주시 용담이동","2706-1","2706","0001","장원하이빌","84.639","202211","25","28,500","3","2007","용문로14길 14","","중개거래","제주 제주시"
"제주특별자치도 제주시 월평동","747","0747","0000","제주첨단꿈에그린3단지아파트","97.8898","202211","9","54,000","1","2018","첨단로동길 106","","중개거래","제주 제주시"
"제주특별자치도 제주시 월평동","747","0747","0000","제주첨단꿈에그린3단지아파트","84.7938","202211","14","46,000","2","2018","첨단로동길 106","","직거래","-"
"제주특별자치도 제주시 이도이동","1010-12","1010","0012","엘루체","33.06","202211","14","8,250","9","2014","중앙로 258-1","","직거래","-"
"제주특별자치도 제주시 이도이동","777","0777","0000","주공3","47.01","202211","7","64,500","5","1989","구남로 31","","중개거래","제주 제주시"
"제주특별자치도 제주시 이도일동","1692-2","1692","0002","신세계에덴","59.986","202211","4","11,000","2","1995","오현길 9","","직거래","-"
"제주특별자치도 제주시 이호이동","1046","1046","0000","이호휴캐슬","84.671","202211","4","30,000","2","2017","오광로 65","","중개거래","제주 제주시"
"제주특별자치도 제주시 이호이동","1046","1046","0000","이호휴캐슬","84.671","202211","4","30,000","2","2017","오광로 65","20221115","중개거래","제주 제주시"
"제주특별자치도 제주시 일도이동","151-15","0151","0015","대원상록수","53.3","202211","11","8,900","1","1994","고마로3길 32","","중개거래","제주 제주시"
"제주특별자치도 제주시 일도이동","371","0371","0000","삼화","84.96","202211","23","18,000","1","1992","천수동로 2","","직거래","-"
"제주특별자치도 제주시 일도이동","361-25","0361","0025","이룸해피안","84.43","202211","10","32,500","6","2009","동광로 97","","중개거래","제주 제주시"
"제주특별자치도 제주시 일도이동","113-3","0113","0003","일도성환","77.565","202211","15","39,800","2","1995","태성로 23","","중개거래","제주 제주시"
"제주특별자치도 제주시 일도이동","113","0113","0000","일도우성1","76.43","202211","4","38,500","4","1995","태성로 3","","직거래","-"
"제주특별자치도 제주시 일도이동","113","0113","0000","일도우성1","76.43","202211","4","38,500","4","1995","태성로 3","","중개거래","제주 제주시"
"제주특별자치도 제주시 일도이동","335-16","0335","0016","일도지산위더스빌","84.81","202211","11","32,500","8","2005","신산로13길 25","","중개거래","제주 제주시"
"제주특별자치도 제주시 일도이동","1043-20","1043","0020","일도캐슬휘닉스아파트","84.9406","202211","2","37,300","6","2017","삼성로5길 24","","중개거래","제주 제주시"
"제주특별자치도 제주시 조천읍 조천리","2645-1","2645","0001","일이삼타운","63.7711","202211","10","20,500","3","2017","조천북2길 28","","중개거래","제주 제주시"
"제주특별자치도 제주시 조천읍 함덕리","1213","1213","0000","노블하우스","41.29","202211","22","16,000","8","2014","함덕16길 55","","직거래","-"
"제주특별자치도 제주시 한림읍 대림리","1884-1","1884","0001","대림위듀파크","59.5956","202211","17","16,500","6","2018","한림상로 241","20221117","직거래","-"
